latitude,longitude,date,flag,title,place_name,place_url,time_string,signup_url
48.81709,2.39450,2017-06-10,fr,"Mapathon Missing Maps @ Festival Futur en Seine","Espace public Internet JJ. Rousseau - Maison de quartier Ivry-Port, Ivry-sur-Seine, France",https://www.openstreetmap.org/#map=19/48.81709/2.39450,"18:30-21:30",https://www.eventbrite.fr/e/billets-mapathon-missing-maps-festival-futur-en-seine-a-ivry-sur-seine-34906993758
-37.79873,144.96492,2017-06-20,au,"Maptime Melbourne","Kathleen Syme Community Centre, Melbourne, Australia",https://www.openstreetmap.org/#map=19/-37.79873/144.96492,"18:00-20:00",https://www.meetup.com/en-AU/Maptime-Melbourne/events/239686494/
52.02260,4.27283,2017-06-22,nl,"Missing Maps Mapathon","Gemeentehuis Wateringen, Wateringen, The Netherlands",https://www.openstreetmap.org/search?query=Dorpskade%201%2C%20Wateringen#map=19/52.02260/4.27283,"17:00-21:00",http://www.geogilde.nl/missing-maps-mapathon
41.0902,29.0023,2017-06-18,tr,"First Missing Maps Mapathon in Turkey","Impact Hub Istanbul, Istanbul, Turkey",https://www.openstreetmap.org/node/4902931035/history#map=15/41.0902/29.0023,"15:00-17:00",https://www.eventbrite.com/e/first-missing-maps-mapathon-in-turkey-for-the-world-refugee-day-registration-35023516280
50.10344,14.45051,2017-06-27,cz,"Pravidelný pražský mapathon","Paralelní polis, Praha, Czech Republic",http://www.openstreetmap.org/way/29121876?mlat=50.10344713926315&mlon=14.450511038303375#map=19/50.10344713926315/14.450511038303375,"18:00-21:00",https://www.eventbrite.com/e/pravidelny-prazsky-mapathon-tentokrat-v-prostorach-paralelni-polis-registration-35167308366?aff=mmweb
47.20717,-1.55744,2017-06-29,fr,"Mapathon Missing Maps Nantes","ENSA Nantes, Nantes, France",http://www.openstreetmap.org/?mlat=47.20717&mlon=-1.55744#map=18/47.20717/-1.55744,"18:30-21:30",https://www.eventbrite.fr/e/billets-mapathon-missing-maps-nantes-2017-35238576531
33.87565,35.51737,2017-06-22,lb,"Beirut Mapthon II","Social Media Exchange, Beirut, Lebanon",https://www.openstreetmap.org/node/4761512858,"18:30-22:00",https://docs.google.com/forms/d/e/1FAIpQLSdbmgewAkVOeWzUVLdDZy7HOXWVt5x_vKVuRJJpOVA2ZBsiVQ/viewform?c=0&w=1
55.94820,-3.18381,2017-06-22,gb,"Missing Maps Edinburgh","Old Infirmary Building, 1 Drummond Street, Edinburgh, United Kingdom",http://www.openstreetmap.org/#map=19/55.94782/-3.18424,"18:00-21:00",https://www.eventbrite.co.uk/e/missing-maps-edinburgh-june-mapathon-tickets-35328998987
0.34190,32.59428,2017-06-20,ug,"Missing Maps Mapathon in Kampala on the World Refugee day","Hive Colab, Kampala, Uganda",http://osm.org/go/wiod8pfaC?m=&node=2792068002,"08:30-13:00",https://www.eventbrite.com/e/missing-maps-mapathon-in-kampala-on-the-world-refugee-day-tickets-35371413851?utm_term=eventurl_text
48.39167,-4.48786,2017-06-28,fr,"Mapathon Missing Maps Brest","Université de Bretagne Occidentale, Brest, France",https://www.openstreetmap.org/node/1688762668#map=17/48.39167/-4.48786,"18:30-21:30",https://www.eventbrite.fr/e/billets-mapathon-missing-maps-brest-2017-35455337870
49.20487,16.59717,2017-06-28,cz,"Missing Maps mapathon Brno","Department of Geography, Faculty of Science, Masaryk University, Brno, Czech Republic",https://www.openstreetmap.org/directions?engine=osrm_car&route=49.20486%2C16.59717%3B49.20486%2C16.59717,"17:00-21:30",https://www.eventbrite.co.uk/e/brnensky-cervnovy-missing-maps-mapathon-tickets-35475843202
47.78870,13.06070,2017-07-04,at,"MAPATHON goes AGIT / GI-Forum ","AGIT / GI-Forum, Salzburg, Austria",http://www.openstreetmap.org/search?query=Geography%20Department%20Salzburg#map=19/47.78878/13.06066,"17:00-19:00",https://gi-science.blogspot.co.at/2017/06/mapathon-goes-agit-gi-forum.html
45.77120,4.83755,2017-07-04,fr,"Mapathon Missing Maps VALIDATION @ Lyon","Atelier des médias, Lyon, France",http://www.openstreetmap.org/way/87141826#map=18/45.77121/4.83797,"19:15-22:00",https://www.eventbrite.fr/e/billets-mapathon-missing-maps-validation-a-lyon-35560249664
50.16587,-5.09229,2017-07-04,gb,"Missing Maps Penryn","Waterside House, Falmouth Road, Penryn TR10 8BE, Penryn, United Kingdom",https://www.openstreetmap.org/edit?editor=id#map=19/50.16580/-5.09201,"18:00-20:30",http://bit.ly/2tsrvGC
52.36303,4.90728,2017-06-29,nl,"Missing Maps gem. Amsterdam","Weesperstraat 111-117BG, Amsterdam, The Netherlands",http://www.openstreetmap.org/#map=18/52.36325/4.90736,"13:00-17:00",https://www.amsterdam.nl/stelselpedia/missing-maps/?utm_source=nieuwsbrief&utm_medium=e-mail&utm_term=20170601&utm_content=link_ID0ENQCI&utm_campaign=Uitnodiging%20Missing%20maps%20Mapathon
51.52417,-0.13417,2017-07-04,gb,"Missing Maps London Mapathon","UCL, London, United Kingdom",https://www.openstreetmap.org/node/3381185793,"18:00-21:00",https://www.eventbrite.co.uk/e/missing-maps-july-mapathon-tickets-35427000111
48.8410,2.5877,2017-07-19,fr,"Mapathon Missing Maps @ ENSG","ENSG, Marne la Vallée, France",https://www.openstreetmap.org/way/39344438#map=16/48.8410/2.5877,"18:30-21:30",https://www.eventbrite.fr/e/billets-mapathon-missing-maps-foss4g-europe-ensg-35632708390
49.41872,8.67657,2017-07-05,de,"Missing Maps Data Collection and Validation Mapathon to help eliminate Malaria","Geographical Institute, Heidelberg, Heidelberg, Germany",http://www.openstreetmap.org/way/94551367,"18:00-22:00",https://www.facebook.com/events/1395432293869063/
18.89315,73.17731,2017-08-19,in,"MES Mapathon","Pillai HOC College Of Engineering & Technology, Rasayani, India",https://www.openstreetmap.org/#map=18/18.89315/73.17731,"10:00-14:00",https://www.eventbrite.com/e/mes-mapathon-tickets-35780126321 
7.3013,5.1352,2017-06-30,ng,"Missing Maps Akure","Federal University of Technology, Akure, Akure City, Nigeria",http://www.openstreetmap.org/#map=19/60.15964/24.95489,"5:30-9:00",spaceclub.com.ng
41.09326,29.00317,2017-07-06,tr,"Missing Maps Mapathon II","ImpactHub Istanbul, Istanbul, Turkey",http://www.openstreetmap.org/node/4902931035,"19:30-22:00",https://www.eventbrite.com/e/missing-maps-mapathon-ii-istanbul-registration-35814862217
50.08706,14.42967,2017-07-25,cz,"Červencový Missing maps mapathon v Praze","Hybernská 4, Praha, Czech Republic",http://www.openstreetmap.org/node/296633465#map=19/50.08706/14.42967,"18:00-21:00",https://www.eventbrite.com/e/cervencovy-missing-maps-mapathon-v-praze-registration-35815976550?aff=mmweb
53.40296,-2.98456,2017-07-20,gb,"Missing Maps Liverpool","DoES Liverpool, LIVERPOOL, United Kingdom",http://www.openstreetmap.org/node/1638801038,"16:00-19:00", https://www.eventbrite.co.uk/e/missing-maps-liverpool-tickets-35825933331
52.19441,0.13404,2017-07-13,gb,"Missing Maps Cambridge","Mott MacDonald, Cambridge, United Kingdom",http://www.openstreetmap.org/way/45675961,"18:00-20:30",https://www.eventbrite.co.uk/e/missing-maps-july-mapathon-cambridge-tickets-35507467792
55.8660188,-4.2610219,2017-07-19,gb,"Missing Maps Glasgow","Project Cafe, Glasgow, United Kingdom",https://www.openstreetmap.org/node/3429875881,"18:15-21:00",https://www.eventbrite.co.uk/e/missing-maps-glasgow-july-mapathon-tickets-35891740161
50.0870579,14.4296680,2017-07-25,cz,"Červencový mapathon v Praze","Hybernská 4, Praha, Czech Republic",http://www.openstreetmap.org/node/296633465,"18:00-21:00",https://www.eventbrite.com/e/cervencovy-missing-maps-mapathon-v-praze-registration-35815976550?aff=mmweb
51.5241643,-0.1341769,2017-08-01,gb,"Missing Maps London","Chadwick Building, UCL, London, United Kingdom",http://www.openstreetmap.org/node/3381185793,"18:00-21:00",https://www.eventbrite.co.uk/e/missing-maps-august-mapathon-tickets-36321948927
38.92957,-77.02365,2017-08-17,us,"Summer of Validation - August","Colony Club, Washington, DC",https://www.openstreetmap.org/way/69204987,"18:30-21:30",https://www.eventbrite.com/e/summer-of-validation-august-mapathon-tickets-36521774611
50.05208,14.44216,2017-08-29,cz,"August Missing Maps mapathon","Enterprise Office Centre - AVAST Software company, Prague, Czech Republic",http://www.openstreetmap.org/way/384188772#map=18/50.05208/14.44216,"18:00-21:00",https://www.eventbrite.co.uk/e/sprnovy-missing-maps-mapathon-v-praze-v-avastu-registration-36054193062?ref=enivtefor001&invite=MTI0MzI0OTYvdmVydXUua290eUBnbWFpbC5jb20vMA%3D%3D&utm_source=eb_email&utm_medium=email&utm_campaign=inviteformalv2&utm_term=eventpage
52.21261,0.14350,2017-08-17,gb,"Missing Maps Cambridge","Thirsty Riverside, Cambridge, United Kingdom",http://www.openstreetmap.org/way/115606610,"18:00-20:30",https://www.eventbrite.co.uk/e/missing-maps-august-mapathon-cambridge-tickets-36483245369
13.49999,2.09337,2017-08-14,ne,"OSM Niger Peace Mapping in Diffa","Campus Numerique Francophone de Niamey, Niamey, Niger",https://www.openstreetmap.org/?mlat=13.49999&mlon=2.09337#map=19/13.49999/2.09337,"09:00-18:00",http://bit.ly/2hNVpTH
40.99593,29.03082,2017-08-19,tr,"Mapping Nigeria from Turkey on World Humanitarian Day!","TAK Kadıköy, Istanbul, Turkey",http://www.openstreetmap.org/#map=19/40.99593/29.03082&layers=N,"14:00-17:00",http://bit.ly/2uWjpp3
60.16839,24.93160,2017-08-31,fi,"HOT GeoBeers Helsinki","Bruuveri, Kamppi, Helsinki, Finland",http://osm.org/go/0xPLjMyQ3?m=&node=1378007242,"18:00-21:00",https://www.facebook.com/events/249784278875848/
37.44437,-122.13312,2017-08-27,us,"Mapping Palestine Mapathon","First Congregational Church of Palo Alto 1985 Louis Road, Palo Alto, CA 94303, Palo Alto, United States",http://www.openstreetmap.org/search?query=First%20Congregational%20Church%20of%20Palo%20Alto%20#map=19/37.44437/-122.13313,"11:30-13:00",https://www.facebook.com/events/1990337821232188/
47.3609476,8.5606506,2017-08-30,ch,"Missing Maps Zurich","Red Cross Zurich Offices, Zurich, Switzerland",http://www.openstreetmap.org/node/4973673227,"19:00-21:00",https://www.meetup.com/Missing-Maps-Mapathons-in-and-around-Zurich/
58.33471,8.57795,2017-08-30,no,"Missing Maps med IUG","Uglandstua, UIA, Grimstad, Norway",http://www.openstreetmap.org/search?query=uia%20grimstad#map=18/58.33490/8.57836,"18:00-21:00",https://www.facebook.com/events/655002831369258/?ref=ts&fref=ts
48.8680455,2.3507333,2017-09-21,fr,"Mapathon Missing Maps Paris @ Liberté Living Lab","Liberté Living Lab, Paris, France",http://www.openstreetmap.org/node/692330327,"19:30-22:00",https://www.eventbrite.com/e/billets-mapathon-missing-maps-paris-liberte-living-lab-37058525046
52.2019382,0.1167501,2017-09-14,gb,"Missing Maps Cambridge","Makespace Cambridge, Cambridge, United Kingdom",http://www.openstreetmap.org/node/4300798027,"18:00-20:30",https://www.eventbrite.co.uk/e/missing-maps-september-mapathon-cambridge-tickets-37454703025
60.1596434,24.9548903,2017-09-14,fi,"Monthly Missing Maps mapathon at Finnish Red Cross ","Finnish Red Cross HQ , Helsinki, Finland",http://www.openstreetmap.org/node/3995861358,"17:00-20:00",https://www.eventbrite.com/e/monthly-missing-maps-mapathon-at-finnish-red-cross-hq-september-tickets-37480534287
45.7711648,4.8377850,2017-09-28,fr,"Lyon Mapathon Missing Maps Validation","L'atelier des médias , Chambéry, France",http://www.openstreetmap.org/node/2637284764,"19:15-22:00",https://www.eventbrite.com/e/billets-mapathon-missing-maps-a-lyon-a-latelier-des-medias-37642981170
38.89715,-77.03144,2017-09-21,us,"Validation Mapathon","Press Club, Washington, DC, United States",http://www.openstreetmap.org/#map=19/38.89715/-77.03144,"18:00-21:00",https://www.eventbrite.com/e/september-validation-mapathon-tickets-37650288025
48.2089778,16.3564636,2017-10-19,at,"Mapathon @ Metalab","Metalab, Wien, Austria",http://www.openstreetmap.org/way/345700386#map=19/48.20942/16.35610,"17:00-19:00",https://www.facebook.com/aerzteohnegrenzenMSF
43.8181,-91.2297,2017-09-22,us,"UWL Humanitarian Mapathon","Dept. of Geography and Earth Sc., UWL, La Crosse, WI, United States",http://www.openstreetmap.org/#map=12/43.81806/-91.22971,"10:00-13:00",https://www.facebook.com/events/1532891336777014/?acontext=%7B%22ref%22%3A%222%22%2C%22ref_dashboard_filter%22%3A%22upcoming%22%2C%22action_history%22%3A%22[%7B%5C%22surface%5C%22%3A%5C%22dashboard%5C%22%2C%5C%22mechanism%5C%22%3A%5C%22main_list%5C%22%2C%5C%22extra_data%5C%22%3A[]%7D]%22%7D
33.8756500,35.5173667,2017-09-27,lb,"Beirut September Mapathon","Social Media Exchange (SMEX), Badaro, Beirut, Lebanon",https://www.openstreetmap.org/node/4761512858,"18:00-21:00",https://goo.gl/forms/aVJJc9Yn033olkW63
51.51125,-0.11608,2017-10-03,gb,"Missing Maps London","King's College London, London, United Kingdom",http://www.openstreetmap.org/way/115809009,"18:00-21:00",https://www.eventbrite.co.uk/e/missing-maps-october-mapathon-tickets-38105600878
33.95406,-83.37378,2017-11-15,us,"UGAs Mapping Marathon","UGA Main Library, Athens, United States",http://www.openstreetmap.org/way/41377559,"10:30-4:00",https://www.eventbrite.com/e/uga-mapathon-marthon-day-one-tickets-38186257123?aff=affiliate1
50.06315,14.41055,2017-09-26,cz,"Mapathon","Wine Food Market, Prague, Czech Republic",http://www.openstreetmap.org/search?query=Strakonická%20948%2F1#map=19/50.06304/14.41043,"18:00-21:00",https://www.eventbrite.co.uk/e/zarijovy-missing-maps-mapathon-v-praze-ve-winefoodmarket-registration-37444798400
52.1984473,0.1262691,2017-10-10,gb,"Missing Maps Cambridge","The Polar Museum at Scott Polar Research Institute, Cambridge, United Kingdom",http://www.openstreetmap.org/node/847881111,"18:00-20:30",https://www.eventbrite.co.uk/e/missing-maps-october-mapathon-cambridge-tickets-37454728100
49.8393292,18.2922989,2017-10-12,cz,"Missing Maps Mapathon Ostrava","Impact Hub Ostrava, Ostrava, Czech Republic",http://www.openstreetmap.org/node/5127034085,"18:00-21:00",https://www.eventbrite.co.uk/e/1-missing-maps-mapathon-ostrava-tickets-37964144779
5.11887,-1.29376,2017-09-30,gh,"UCC Mapathon","WASCAL Center, Cape Coast, Ghana",http://www.openstreetmap.org/#map=17/5.11887/-1.29376,"09:00-12:00",https://goo.gl/YYt3Ux
-34.57865,-58.42419,2017-09-29,ar,"Médicos Sin Fronteras Buenos Aires","Médicos Sin Fronters office, Buenos Aires, Argentina",http://www.openstreetmap.org/node/5109645062#map=19/-34.57865/-58.42419,"15:00-18:00",https://www.msf.org.ar/inscripcion-al-mapaton-buenos-aires
33.90000,35.48199,2017-10-02,lb,"Beirut Mapathon: The FoMSF Edition","American University of Beirut, Beirut, Lebanon",http://www.openstreetmap.org/way/25579036#map=17/33.90000/35.48199,"18:45-21:15",https://goo.gl/forms/a4H5KFHd01bwRpJy1
51.8625,5.1223,2017-10-07,nl,"Missing Maps geofort","Geofort , Geofort Herwijnen, The Netherlands",http://www.openstreetmap.org/#map=15/51.8625/5.1223,"11:00-16:30",http://www.geofort.nl/agenda/missing-maps-op-geofort/
52.08444,5.17207,2017-10-27,nl,"MM Utrecht for validators","Ub Utrecht Kaartenzaal (Map room), Den Haag, The Netherlands",http://www.openstreetmap.org/#map=18/52.08444/5.17207,"17:00-21:30",https://www.eventbrite.com/publish?crumb=adcea9b6e93acc&eid=38465004865
33.96501123905182,-83.40736627578735,2017-11-16,us,"UGA Mapathon Marathon Day Two","Wright Hall Auditorium, Athens, Georgia, United States",https://osm.org/go/ZSCaVBhqQ-?way=186177066,"05:00-07:00",https://www.eventbrite.com/e/uga-mapathon-marathon-day-two-tickets-38466602644
60.1596434,24.9548903,2017-10-12,fi,"8th Monthly Missing Maps mapathon at Finnish Red Cross HQ","Finnish Red Cross HQ, Helsinki, Finland",http://www.openstreetmap.org/node/3995861358,"17:00-20:00",https://www.eventbrite.com/e/monthly-missing-maps-mapathon-at-finnish-red-cross-hq-october-tickets-38490495107
34.07500,-118.44150,2017-10-05,us,"Mapathon Puerto Rico","UCLA Library: Charles E. Young Research Library, Los Angeles, United States",http://www.openstreetmap.org/#map=19/34.07500/-118.44150,"12:00-16:00",http://bit.ly/mappinlibrary
48.3993,-4.5042,2017-10-19,fr,"Mapathon Missing Maps Brest à l'UBO Open Factory","UBO Open Factory, chambéry, France",http://www.openstreetmap.org/way/23602672#map=16/48.3993/-4.5042,"19:00-23:00",https://www.eventbrite.com/e/billets-mapathon-missing-maps-brest-37654576853
52.07973,4.32212,2017-10-13,nl,"Mapping Party Univ. Leiden","Wijnhaven, Turfmarkt 97, The Hague, Den Haag, The Netherlands",http://www.openstreetmap.org/search?query=turfmarkt%2097%20den%20haag#map=19/52.07866/4.32038,"13:00-16:30",https://www.eventbrite.com/e/missing-maps-mapathon-13-oktober-den-haag-tickets-38536711341
55.95285,-3.19861,2017-10-12,gb,"GeoDATA 2017: Missing Maps Workshop","The Assembly Rooms , Edinburgh, United Kingdom",http://www.openstreetmap.org/way/88210696,"10:30-16:20",https://geodata17sco.eventbrite.co.uk
52.38216,-1.56096,2017-10-13,gb,"University of Warwick International Disaster Risk Reduction Day Mapathon","University of Warwick Main Campus, Coventry, United Kingdom",http://www.openstreetmap.org/?mlat=52.38216&mlon=-1.56096#map=19/52.38216/-1.56096,"08:00-13:30",http://www2.warwick.ac.uk/research/priorities/sustainablecities/newsandevents/calendar/?calendarItem=8a17841a5edc4b19015ee719e4aa63ce
43.66316,-79.41078,2017-10-10,ca,"MSF Missing Maps Mapathon","Centre for Social Innovation- Annex (720 Bathurst St., Toronto, ON, Toronto, Canada",http://www.openstreetmap.org/way/255630384#map=19/43.66316/-79.41078,"19:00-20:30",https://www.eventbrite.ca/e/missing-maps-mapathon-tickets-37890655972?aff=ehomecard
45.74575,4.83630,2017-10-24,fr,"Mapathon Missing Maps Lyon @ La tour du web","La tour du web, Lyon, France",http://www.openstreetmap.org/way/421148246#map=17/45.74575/4.83630&layers=H,"19:00-22:00",https://www.eventbrite.com/e/billets-mapathon-missing-maps-lyons-la-tour-du-web-37834776836
48.72895,21.24796,2017-10-22,sk,"Missing Maps Mapathon Košice","Pavol Jozef Šafárik University in Košice, Faculty of Science, Bratislava, Slovakia",http://www.openstreetmap.org/#map=19/48.72895/21.24796&layers=N,"09:00-12:00",https://www.eventbrite.com/e/missing-maps-mapathon-na-prirodovedeckej-fakulte-upjs-kosice-tickets-38656275962?aff=missingmaps05mm
49.20415,16.59816,2017-10-11,cz,"Brněnský říjnový Missing Maps mapathon","Geografický ústav, Přírodovědecká fakulta, Brno, Czech Republic",https://www.openstreetmap.org/way/84965582,"18:00-21:30",https://www.eventbrite.co.uk/e/brnensky-rijnovy-missing-maps-mapathon-tickets-38560481438
-27.48566,152.99307,2017-10-28,au,"Brisbane's First Ever Missing Maps Mapathon","Toowong Library, Brisbane, Australia",http://www.openstreetmap.org/way/529373044,"15:00-18:00",https://brisbane_mapathon.eventbrite.com
55.94432,-3.18670,2017-10-16,gb,"Missing Maps - E4C","M2 Appleton Tower, Edinburgh, United Kingdom",http://www.openstreetmap.org/search?query=appleton%20tower#map=19/55.94432/-3.18670,"18:00-21:00",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.eventbrite.sg%2Fe%2Fmissing-maps-edinburgh-university-tickets-38782617854&h=ATNZOYndhgwTXm31IrM5bW5idV6vdJntU03h7pbXTLJl1OayR3hWizut3dRy1IlgvKJAbDaBRy5a6qlcJUPTYahjxQO2I8pc_A95rTBLv7nIzoDlxMtlmIso57Wj7q5pFvjXSU5Ffw
49.13245,-122.87128,2017-11-15,ca,"KPU Humanitarian Mapathon","KPU Surrey Library Learning Lab Room A2070, KPU Humanitarian Mapathon, Canada",http://www.openstreetmap.org/#map=19/49.13245/-122.87128,"14:30-16:00",https://www.eventbrite.ca/e/kpu-geography-humanitarian-mapathon-tickets-38787220621?aff=es2
54.58575,-5.94213,2017-11-15,gb,"Missing Maps @QUB","Medical Biology Centre , Belfast, United Kingdom",http://www.openstreetmap.org/#map=17/54.58575/-5.94213,"04:30-06:30",https://www.eventbrite.co.uk/e/missing-maps-qub-tickets-38494646524?aff=es2
50.08862,14.42106,2017-10-31,cz,"October Prague Mapathon","Opero coworking place, Prague, Czech Republic",http://www.openstreetmap.org/node/4556733089#map=19/50.08862/14.42106,"18:00-21:00",https://www.eventbrite.co.uk/e/rijnovy-missing-maps-mapathon-v-praze-v-coworkingu-opero-registration-38317227860
50.77333,15.07641,2017-11-15,cz,"První liberecký mapathon s Lékaři bez hranic","Technická univerzita v Liberci, budova G, Liberec, Czech Republic",http://www.openstreetmap.org/way/307418547#map=19/50.77333/15.07641,"18:00-21:00",https://docs.google.com/forms/d/e/1FAIpQLScahWU5LdM4fwF735U5lIityUNOl8oWMVMwmpIIWxZenR1LCQ/viewform
48.8272176,2.3831786,2017-10-26,fr,"Mapathon Missing Maps Techfugees Summit Paris @ESS'pace","ESS'pace, Paris, France",http://www.openstreetmap.org/node/2258928165,"18:30-21:30",https://www.eventbrite.com/e/billets-mapathon-missing-maps-paris-esspace-38830490041
52.18112,0.13832,2017-11-15,gb,"Missing Maps Cambridge","The Perse School, Cambridge, United Kingdom",http://www.openstreetmap.org/way/172265176,"18:00-20:30",https://www.eventbrite.co.uk/e/missing-maps-november-mapathon-cambridge-tickets-37454749163
7.79410,81.57868,2017-10-26,lk,"Missing Maps Sri Lanka","Eastern University of Sri Lanka, Batticaloa, Sri Lanka",http://www.openstreetmap.org/#map=18/7.79410/81.57868,"9:00-16:00",https://www.facebook.com/groups/142058222659672/
50.8334014,4.3639449,2017-11-28,be,"Missing Maps @ MSF/HI Brussels","MSF Brussels/Handicap International, Brussels, Belgium",http://www.openstreetmap.org/node/3395003157,"17:00-21:00",https://www.eventbrite.com/e/missing-maps-msfhi-brussels-tickets-38886715212
8.11311,-12.07280,2017-10-27,sl,"Njala Mapping Party","Njala University ICT Centre, Mokonde, Njala University, Sierra Leone",http://www.openstreetmap.org/edit?editor=id#map=17/8.11311/-12.07280,"8:30-4:30",https://www.facebook.com/sgayouthmappers/
39.13163,-84.51635,2017-11-04,us,"Missing Maps-Red Cross / University of Cincinnati","University of Cincinnati, Cincinatti, United States",http://www.openstreetmap.org/#map=17/39.13163/-84.51635,"10:00-2:00",https://goo.gl/forms/Ln4LdEKcFNc7CUTt2
40.87718,-124.07726,2017-11-15,us,"HSU GIS Day","Kosmos Lab/Founder's Hall, Arcata, CA, United States",http://www.openstreetmap.org/#map=19/40.87718/-124.07726,"11:00-17:00",https://www.facebook.com/events/883882931787011/?acontext=%7B%22ref%22%3A%224%22%2C%22feed_story_type%22%3A%22370%22%2C%22action_history%22%3A%22null%22%7D
51.5189674,-0.0886428,2017-11-07,gb,"Missing Maps London","British Red Cross, London, United Kingdom",http://www.openstreetmap.org/node/1153552348,"18:00-21:00",https://www.eventbrite.co.uk/e/missing-maps-november-mapathon-tickets-39293520979
50.7346,-3.5338,2017-11-15,gb,"GIS day Mapathon","Forum Exploration Lab 1, Exeter, United Kingdom",http://www.openstreetmap.org/relation/7667853,"18:00-20:00",https://www.facebook.com/events/2048130675418234/?acontext=%7B%22ref%22%3A%2229%22%2C%22ref_notif_type%22%3A%22plan_user_associated%22%2C%22action_history%22%3A%22null%22%7D&notif_id=1509320791560840&notif_t=plan_user_associated
63.4289294,10.3873911,2017-11-02,no,"Mapathon Kalvskinnet","Kalvskinnet, Trondheim, Norway",http://www.openstreetmap.org/node/177561380,"17:00-19:00",https://www.facebook.com/events/1986003421678343/
37.26983,-76.71609,2017-11-15,us,"W&M's International GIS Day Mapathon","Center for Geospatial Analysis (second floor, Swem Library), Williamsburg, United States",http://www.openstreetmap.org/way/41263849,"17:30-19:30",https://www.facebook.com/events/226846144518012/
52.08835,5.10487,2017-11-28,nl,"Missing Maps Utrecht","RVO building, Croeselaan 15, Utrecht, Utrecht, The Netherlands",http://www.openstreetmap.org/search?query=Croeselaan%2015%2C%20Utrecht#map=19/52.08835/5.10487,"16:45-21:00",https://www.geogilde.nl/missing-maps-mapathon-rvo
37.26983,-76.71609,2017-11-15,us,"W&M's International GIS Day Mapathon","Center for Geospatial Analysis (second floor, Swem Library), Williamsburg, United States",http://www.openstreetmap.org/way/41263849,"17:30-19:30",https://www.facebook.com/events/226846144518012/
48.39656,9.99017,2017-11-15,de,"Mapping Munyu","Verschwörhaus, Ulm, Germany",http://www.openstreetmap.org/way/488846025,"19:00-22:00",https://wiki.openstreetmap.org/wiki/Ulm_Neu-Ulm/Mapping4Munyu
4.60160,-74.06617,2017-11-17,co,"YouthMappers UniAndes / American Red Cross","Universidad de Andes, Bogota, Colombia",http://www.openstreetmap.org/?mlat=4.60159&mlon=-74.06617#map=18/4.60160/-74.06617,"08:30-12:30",https://www.eventbrite.com/e/youthmappers-uniandes-american-red-cross-tickets-39486303597
39.39352,-76.60690,2017-11-09,us,"Cook Library Mapathon","Albert S. Cook Library, Towson, United States",http://www.openstreetmap.org/#map=19/39.39352/-76.60690,"10:00-14:00",https://docs.google.com/forms/d/e/1FAIpQLSdY_ioSHplLVO58HSKRgPKhA7agTygTDCV6xheVIPbgW_3ifQ/viewform?usp=sf_link
52.38362,-1.56013,2017-11-15,gb,"Warwick OSM Geoweek GISc and Mapping Session","Department of Computer Sciences, Room CS1.02, Coventry, United Kingdom",http://www.openstreetmap.org/?mlat=52.38362&mlon=-1.56013#map=19/52.38362/-1.56013,"11:00-13:00",https://www.eventbrite.com/e/warwick-osm-geoweek-gisc-and-mapping-session-tickets-39552628978
37.33636,-121.88162,2017-11-11,us,"SJSU mapathon","Engineering building, room 112, San jose, United States",http://www.openstreetmap.org/relation/5313583#map=18/37.33636/-121.88162,"12:00-3:00",https://www.facebook.com/events/509035639474334/
49.59237,17.26365,2017-11-08,cz,"Missing Maps Olomouc","The Faculty of Science of Palacký University in Olomouc, Olomouc, Czech Republic",http://www.openstreetmap.org/search?query=p%C5%99%C3%ADrodov%C4%9Bdeck%C3%A1%20fakulta%20upol#map=19/49.59237/17.26365,"18:00-20:00",https://www.facebook.com/events/2026819740884354/8
29.72052,-95.39429,2017-11-15,us,"MY DATA Open Street Map Mapathon","Rice University; Sewall Hall, Houston, United States",http://www.openstreetmap.org/?mlat=29.72052&mlon=-95.39429#map=18/29.72052/-95.39429,"18:30-21:00",https://www.facebook.com/events/157510478186003/
52.00567,4.37044,2017-11-29,nl,"Missing Maps mapathon GEOS Delft","Univ. Delft, Fac.Architecture, Julianalaan 134, Delft, Delft, The Netherlands",http://www.openstreetmap.org/search?query=delft%20julianalaan%20134#map=19/52.00567/4.37044,"17:00-20:45",https://goo.gl/forms/NsuQwDo4B1Qsp3Pa2
51.89406,5.10304,2017-11-30,nl,"Missing Maps mapathon at RPS","RPS, Prins Mauritstraat 17, Leerdam, Leerdam, The Netherlands",http://www.openstreetmap.org/search?query=Leerdam%2C%20Prins%20Mauritsstraat%2017#map=19/51.89406/5.10304,"17:00-20:30",https://www.eventbrite.com/e/missing-maps-mapathon-at-rps-tickets-39514415681
38.5397,-121.74959,2017-11-13,us,"#maptimeDavis OpenStreetMap Map-a-Thon","Shields Library room 360, Davis, CA, United States",http://www.openstreetmap.org/relation/18189,"2:00-4:00",https://docs.google.com/forms/d/e/1FAIpQLScQxnTS2qi4R8A-OfpjOzIxI33eT-nIy-xDy0ldsMxSkZ0jUw/viewform?usp=sf_link
49.20418,16.59802,2017-11-14,cz,"Brněnský listopadový mapathon","Department of Geography, Faculty of Science, Masaryk University, Brno, Czech Republic",https://www.openstreetmap.org/way/84965582,"18:30-21:30",https://www.eventbrite.co.uk/e/brnensky-listopadovy-missing-maps-mapathon-tickets-39670534637
